Bolnr,Belnr,Country1,Refnr,IdocCreationDate,FileName
00299990009764275,4518088785,US,,20240306,output_20240320_115506.json
,4517296086,US,,20240306,output_20240320_115510.json
00299990009765098,4518086803,US,,20240306,output_20240320_115606.json
,4517997839,US,,20240306,output_20240320_115610.json
00299990009764282,4518083888,US,,20240306,output_20240320_115706.json
00299990009764695,4518076764,US,,20240306,output_20240320_115710.json
00299990009764336,4518109047,US,,20240306,output_20240320_115806.json
00299990009764299,4518084397,US,,20240306,output_20240320_115810.json
00299990009764657,4518113835,US,,20240306,output_20240320_115906.json
00299990009764480,4518096286,US,,20240306,output_20240320_115911.json
00299990009764398,4518082097,US,,20240306,output_20240320_120006.json
00299990009764527,4518104957,US,,20240306,output_20240320_120011.json
00299990009764619,4518116411,US,,20240306,output_20240320_120106.json
00299990009764541,4518092178,US,,20240306,output_20240320_120111.json
00299990009764664,4518099843,US,,20240306,output_20240320_120206.json
00299990009764459,4517738167,US,,20240306,output_20240320_120211.json
00299990009764404,4518114747,US,,20240306,output_20240320_120306.json
00299990009764671,4518112508,US,,20240306,output_20240320_120311.json
00299990009764275,4518119212,US,,20240306,output_20240320_120406.json
00299990009764350,4518113828,US,,20240306,output_20240320_120411.json
00299990009764374,4518101496,US,,20240306,output_20240320_120506.json
00299990009764510,4517696393,US,,20240306,output_20240320_120511.json
00299990009764220,5510016506,US,,20240306,output_20240320_120606.json
00299990009764602,4518107042,US,,20240306,output_20240320_120611.json
00299990009764282,4518077789,US,,20240306,output_20240320_120706.json
00299990009764367,4518102144,US,,20240306,output_20240320_120711.json
00299990009764398,4518029970,US,,20240306,output_20240320_120806.json
00299990009764664,4518099582,US,,20240306,output_20240320_120811.json
00299990009764626,4518107385,US,,20240306,output_20240320_120907.json
00299990009764640,4518100214,US,,20240306,output_20240320_120911.json
00299990009764688,4518114885,US,,20240306,output_20240320_121007.json
00299990009764350,4518077802,US,,20240306,output_20240320_121011.json
00299990009764671,4518094580,US,,20240306,output_20240320_121107.json
00299990009764664,4518102967,US,,20240306,output_20240320_121111.json
00299990009764350,4518084403,US,,20240306,output_20240320_121207.json
00299990009764343,4518076905,US,,20240306,output_20240320_121212.json
00299990009764374,4518109231,US,,20240306,output_20240320_121307.json
00299990009764404,4518067979,US,,20240306,output_20240320_121312.json
00299990009764251,4518079662,US,,20240306,output_20240320_121407.json
00299990009764343,4518111709,US,,20240306,output_20240320_121412.json
00299990009764381,4518083801,US,,20240306,output_20240320_121507.json
00299990009764633,4518093377,US,,20240306,output_20240320_121512.json
00299990009764343,4518098402,US,,20240306,output_20240320_121607.json
00299990009764510,4517783293,US,,20240306,output_20240320_121612.json
3490435,4517329883,US,,20240306,output_20240320_121707.json
00299990009764558,4518081899,US,,20240306,output_20240320_121712.json
3490411,4517346655,US,,20240306,output_20240320_121807.json
00299990009764268,4517679945,US,,20240306,output_20240320_121812.json
03062024PARCEL,4518081447,US,,20240306,output_20240320_121907.json
00299990009764619,4518111410,US,,20240306,output_20240320_121912.json
3490411,4517348432,US,,20240306,output_20240320_122007.json
00299990009764589,4518067970,US,,20240306,output_20240320_122012.json
3490411,4517351007,US,,20240306,output_20240320_122107.json
00299990009764381,4518112915,US,,20240306,output_20240320_122112.json
3490448,4517297866,US,,20240306,output_20240320_122207.json
00299990009764657,4518086362,US,,20240306,output_20240320_122212.json
3490459,4517347726,US,,20240306,output_20240320_122307.json
00299990009764244,4518086620,US,,20240306,output_20240320_122312.json
3490411,4517350216,US,,20240306,output_20240320_122407.json
15058068832,4517437324,US,467319910,20240306,output_20240320_122412.json
3490459,4517004297,US,,20240306,output_20240320_122507.json
3490459,4517349017,US,,20240306,output_20240320_122512.json
3490411,4517351407,US,,20240306,output_20240320_122607.json
,4517428957,US,467319063,20240306,output_20240320_122613.json
1ZB8D9050329993379,4518102209,US,,20240306,output_20240320_122708.json
TR#282732 SEAL#SG385032,4517296096,US,12094711,20240306,output_20240320_122713.json
3490459,4517351311,US,,20240306,output_20240320_122808.json
3490411,4517010352,US,,20240306,output_20240320_122813.json
3490421,4517707324,US,,20240306,output_20240320_122908.json
3490411,4516992840,US,,20240306,output_20240320_122913.json
,4517434935,US,467319053,20240306,output_20240320_123008.json
3490411,4517348433,US,,20240306,output_20240320_123013.json
00499990002759733,4518076349,US,,20240306,output_20240320_123108.json
3490435,4517349020,US,,20240306,output_20240320_123113.json
00399990006386530,4517683588,US,,20240306,output_20240320_123208.json
3490459,4517346239,US,,20240306,output_20240320_123213.json
00399990006386813,4518112180,US,,20240306,output_20240320_123308.json
242606696,4518094078,US,12094060,20240306,output_20240320_123313.json
00399990006387100,4518113261,US,,20240306,output_20240320_123408.json
3490411,4517350911,US,,20240306,output_20240320_123413.json
00399990006386813,4518104816,US,,20240306,output_20240320_123508.json
,4517428956,US,467319063,20240306,output_20240320_123513.json
00399990006386646,4518117411,US,,20240306,output_20240320_123608.json
,4517430790,US,467319063,20240306,output_20240320_123613.json
00399990006386646,4518110854,US,,20240306,output_20240320_123708.json
467316357,4518098534,US,3490406,20240306,output_20240320_123713.json
00399990006386783,4518083559,US,,20240306,output_20240320_123808.json
00399990006386677,4518118219,US,,20240306,output_20240320_123813.json
00399990006386561,4518088494,US,,20240306,output_20240320_123908.json
08532900040156012,4517696223,US,,20240306,output_20240320_123914.json
00399990006386806,4518113523,US,,20240306,output_20240320_124008.json
00299990009764084,4518096360,US,,20240306,output_20240320_124014.json
00399990006387254,4518111035,US,,20240306,output_20240320_124108.json
00299990009764053,4518118115,US,,20240306,output_20240320_124114.json
00399990006386639,4518083566,US,,20240306,output_20240320_124208.json
00299990009764169,4518107046,US,,20240306,output_20240320_124214.json
00399990006386608,4518125809,US,,20240306,output_20240320_124308.json
00299990009764015,4518101061,US,,20240306,output_20240320_124314.json
00399990006386806,4518103577,US,,20240306,output_20240320_124408.json
00299990009763933,4518081071,US,,20240306,output_20240320_124414.json
00399990006386653,4518115626,US,,20240306,output_20240320_124508.json
00499990002759269,4518069781,US,,20240306,output_20240320_124514.json
00399990006387179,4518067984,US,,20240306,output_20240320_124608.json
00299990009764091,4518103383,US,,20240306,output_20240320_124614.json
00399990006386813,4518097388,US,,20240306,output_20240320_124708.json
00299990009763889,4517679956,US,,20240306,output_20240320_124714.json
00399990006386684,4518106890,US,,20240306,output_20240320_124808.json
00499990002759351,4518109145,US,,20240306,output_20240320_124814.json
00399990006386646,4518067992,US,,20240306,output_20240320_124908.json
00299990009763896,4518103490,US,,20240306,output_20240320_124914.json
00399990006386745,4518090932,US,,20240306,output_20240320_125008.json
00299990009764091,4518101085,US,,20240306,output_20240320_125014.json
00399990006386516,4518115672,US,,20240306,output_20240320_125109.json
00299990009764091,4518072159,US,,20240306,output_20240320_125114.json
00399990006386622,4518111430,US,,20240306,output_20240320_125209.json
00299990009764152,4518124608,US,,20240306,output_20240320_125214.json
00399990006386592,4518019494,US,,20240306,output_20240320_125309.json
00499990002759146,4518107399,US,,20240306,output_20240320_125315.json
00399990006386660,4517679976,US,,20240306,output_20240320_125409.json
00499990002759122,4518107956,US,,20240306,output_20240320_125415.json
00399990006386578,4518050088,US,,20240306,output_20240320_125509.json
00499990002759078,4518110751,US,,20240306,output_20240320_125515.json
00399990006386752,4517783291,US,,20240306,output_20240320_125609.json
00299990009764176,4518101860,US,,20240306,output_20240320_125615.json
00399990006386639,4518112246,US,,20240306,output_20240320_125709.json
00299990009764114,4518091265,US,,20240306,output_20240320_125715.json
00399990006386509,5510016509,US,,20240306,output_20240320_125809.json
00299990009764121,4518075305,US,,20240306,output_20240320_125815.json
00399990006386745,4518096583,US,,20240306,output_20240320_125909.json
1Z18259E0397818209,4518034775,US,1Z18259E0397818209,20240306,output_20240320_125915.json
00399990006386677,4518099895,US,,20240306,output_20240320_130009.json
1Z9453710391813334,4518064900,US,IF609712,20240306,output_20240320_130015.json
00399990006387094,4518114129,US,,20240306,output_20240320_130109.json
467207306,4517203426,US,76309798062340358,20240306,output_20240320_130115.json
00399990006386509,5510016509,US,,20240306,output_20240320_130209.json
,4517960257,US,,20240306,output_20240320_130215.json
00399990006387100,4518030594,US,,20240306,output_20240320_130309.json
00399990006387278,4518084150,US,,20240306,output_20240320_130315.json
1Z4E84030313948344,4517953302,US,P10230222,20240306,output_20240320_130409.json
00299990009764275,4518085958,US,,20240306,output_20240320_130415.json
466993591,4517331842,US,466993591,20240306,output_20240320_130509.json
00299990009764527,4518080887,US,,20240306,output_20240320_130515.json
467178104,4517234645,US,467178104,20240306,output_20240320_130609.json
00299990009764602,4518107023,US,,20240306,output_20240320_130615.json
466993591,4517239123,US,466993591,20240306,output_20240320_130709.json
00299990009764626,4518090679,US,,20240306,output_20240320_130715.json
467180428,4517221691,US,467180428,20240306,output_20240320_130809.json
00299990009764626,4518103699,US,,20240306,output_20240320_130816.json
149-5384772-1,4517369534,US,467319012,20240306,output_20240320_130909.json
00299990009764725,4518108158,US,,20240306,output_20240320_130916.json
149-5384772-1,4517183218,US,467319012,20240306,output_20240320_131009.json
00299990009764534,4518096491,US,,20240306,output_20240320_131016.json
,4518089580,US,,20240306,output_20240320_131109.json
00299990009764282,4518099177,US,,20240306,output_20240320_131116.json
35672686,4517296105,US,,20240306,output_20240320_131210.json
00299990009764282,4518071894,US,,20240306,output_20240320_131216.json
149-5384772-1,4517363591,US,467319012,20240306,output_20240320_131310.json
00299990009764671,4518117151,US,,20240306,output_20240320_131316.json
149-5384772-1,4518044565,US,467319012,20240306,output_20240320_131410.json
00299990009764558,4517783279,US,,20240306,output_20240320_131416.json
,4518080265,US,,20240306,output_20240320_131510.json
00299990009764282,4518097072,US,,20240306,output_20240320_131516.json
,4517340459,US,,20240306,output_20240320_131610.json
00299990009764572,4517783255,US,,20240306,output_20240320_131616.json
130 380 626,4517172894,US,466982588,20240306,output_20240320_131710.json
00299990009764251,4518098343,US,,20240306,output_20240320_131716.json
,4518094083,US,,20240306,output_20240320_131810.json
00299990009764596,4518114109,US,,20240306,output_20240320_131816.json
107005330304,4517411499,US,467319251,20240306,output_20240320_131910.json
00299990009764763,4518073803,US,,20240306,output_20240320_131916.json
130 380 626,4517159895,US,466982588,20240306,output_20240320_132010.json
00299990009764404,4518114528,US,,20240306,output_20240320_132016.json
130 380 626,4518040716,US,466982588,20240306,output_20240320_132110.json
00299990009764220,5510016506,US,,20240306,output_20240320_132116.json
,4517582878,US,P249015,20240306,output_20240320_132210.json
00299990009764619,4518106846,US,,20240306,output_20240320_132216.json
130 380 626,4518029283,US,466982588,20240306,output_20240320_132310.json
00299990009764626,4518114897,US,,20240306,output_20240320_132317.json
130 380 626,4518013405,US,466982588,20240306,output_20240320_132410.json
00299990009764503,4518111507,US,,20240306,output_20240320_132417.json
35602001,4517624448,US,467330847,20240306,output_20240320_132510.json
00299990009764466,4518096737,US,,20240306,output_20240320_132517.json
130 380 626,4518040717,US,466982588,20240306,output_20240320_132610.json
00299990009764565,4518099494,US,,20240306,output_20240320_132617.json
1Z0361YE0300447843,4518085645,US,04760310013272503,20240306,output_20240320_132710.json
00299990009764336,4518079586,US,,20240306,output_20240320_132717.json
467292706,4517614837,US,,20240306,output_20240320_132810.json
00299990009765142,5509756742,US,,20240306,output_20240320_132817.json
467292706,4517601891,US,,20240306,output_20240320_132911.json
3490459,4517351307,US,,20240306,output_20240320_132917.json
,4518024608,US,,20240306,output_20240320_133011.json
3490411,4517343491,US,,20240306,output_20240320_133017.json
005183349103,4517331913,US,,20240306,output_20240320_133111.json
1Z4E84030313948246,4518089548,US,P10230125,20240306,output_20240320_133117.json
1ZY2207F0353298600,4518052297,US,4518052297,20240306,output_20240320_133211.json
1Z0361YE0300448226,4518085396,US,04760310013272503,20240306,output_20240320_133217.json
1ZB8D9050330651646,4518094088,US,,20240306,output_20240320_133313.json
3490435,4517337875,US,,20240306,output_20240320_133317.json
08532900040156012,4517628883,US,,20240306,output_20240320_133413.json
3490459,4517338698,US,,20240306,output_20240320_133417.json
1ZB8D9050323446051,4518094089,US,,20240306,output_20240320_133513.json
,4518032708,US,,20240306,output_20240320_133517.json
00299990009763995,4518079294,US,,20240306,output_20240320_133613.json
TR#282732 SEAL#SG385032,4517296096,US,12094744,20240306,output_20240320_133617.json
00299990009764046,4518104821,US,,20240306,output_20240320_133713.json
242606696,4517618078,US,11981148,20240306,output_20240320_133717.json
00299990009763995,4518087464,US,,20240306,output_20240320_133813.json
,4517419406,US,467319063,20240306,output_20240320_133817.json
00299990009763865,4517267160,US,,20240306,output_20240320_133913.json
1ZX680210350929633,4517394736,US,,20240306,output_20240320_133918.json
00499990002759344,4518031087,US,,20240306,output_20240320_134013.json
,4517429254,US,467319053,20240306,output_20240320_134018.json
00499990002759139,4518082779,US,,20240306,output_20240320_134113.json
1ZX680210350929697,4517397922,US,,20240306,output_20240320_134118.json
00299990009764084,4518097363,US,,20240306,output_20240320_134213.json
1ZX680210350929624,4517376353,US,,20240306,output_20240320_134218.json
00299990009763919,4518051073,US,,20240306,output_20240320_134313.json
467330479,4517204811,US,76309798063790022,20240306,output_20240320_134318.json
00299990009763988,4518099089,US,,20240306,output_20240320_134414.json
00399990006386691,4518124211,US,,20240306,output_20240320_134418.json
00299990009764138,4518107360,US,,20240306,output_20240320_134514.json
00399990006386745,4518105470,US,,20240306,output_20240320_134518.json
00499990002759207,4518099604,US,,20240306,output_20240320_134614.json
00399990006386738,4518118817,US,,20240306,output_20240320_134618.json
00499990002759115,4518111240,US,,20240306,output_20240320_134714.json
00399990006386639,4518105354,US,,20240306,output_20240320_134718.json
00299990009763926,4518098051,US,,20240306,output_20240320_134814.json
00399990006386660,4518032595,US,,20240306,output_20240320_134818.json
00299990009764015,4518082296,US,,20240306,output_20240320_134914.json
00399990006386592,4518083680,US,,20240306,output_20240320_134918.json
00299990009763889,4518107442,US,,20240306,output_20240320_135014.json
00399990006386639,4518062084,US,,20240306,output_20240320_135018.json
00299990009764046,4518096844,US,,20240306,output_20240320_135114.json
00399990006386806,4518113349,US,,20240306,output_20240320_135118.json
00299990009764138,4518091666,US,,20240306,output_20240320_135214.json
00399990006386738,4518094555,US,,20240306,output_20240320_135218.json
00299990009764091,4518080900,US,,20240306,output_20240320_135314.json
00399990006386790,4518099482,US,,20240306,output_20240320_135318.json
00299990009764008,4518110215,US,,20240306,output_20240320_135414.json
00399990006387223,4518107293,US,,20240306,output_20240320_135419.json
00499990002759313,4518091702,US,,20240306,output_20240320_135514.json
00399990006386790,4517679952,US,,20240306,output_20240320_135519.json
00499990002759283,4518101217,US,,20240306,output_20240320_135614.json
00299990009763902,4517980204,US,,20240306,output_20240320_135619.json
00299990009764121,4518104238,US,,20240306,output_20240320_135714.json
00499990002759108,4518097258,US,,20240306,output_20240320_135719.json
00399990006386875,4518094845,US,,20240306,output_20240320_135814.json
00299990009764053,4518095057,US,,20240306,output_20240320_135819.json
00399990006386905,5509722911,US,,20240306,output_20240320_135914.json
00499990002759191,4518107786,US,,20240306,output_20240320_135919.json
467207306,4517178106,US,76309798062340358,20240306,output_20240320_140014.json
00499990002759146,4517834763,US,,20240306,output_20240320_140019.json
1Z603R0Y0393038515,4518105243,US,,20240306,output_20240320_140114.json
00299990009763926,4518110123,US,,20240306,output_20240320_140119.json
1Z3X14600366462724,4517953043,US,438144,20240306,output_20240320_140214.json
00299990009763988,4518076896,US,,20240306,output_20240320_140219.json
00299990009764268,4518089994,US,,20240306,output_20240320_140314.json
00299990009764183,5510016505,US,,20240306,output_20240320_140319.json
00299990009764534,4518025656,US,,20240306,output_20240320_140414.json
00499990002759245,4517701542,US,,20240306,output_20240320_140419.json
00299990009764480,4518095572,US,,20240306,output_20240320_140514.json
00299990009764022,4518110451,US,,20240306,output_20240320_140519.json
00299990009764725,4518115209,US,,20240306,output_20240320_140614.json
00299990009763933,4518106822,US,,20240306,output_20240320_140619.json
00299990009764633,4518103480,US,,20240306,output_20240320_140714.json
00299990009764015,4518089300,US,,20240306,output_20240320_140719.json
00299990009764343,4518098921,US,,20240306,output_20240320_140814.json
00299990009764077,4518079282,US,,20240306,output_20240320_140820.json
00299990009764299,4518108749,US,,20240306,output_20240320_140915.json
00499990002759153,4518106245,US,,20240306,output_20240320_140920.json
00299990009764268,4518088538,US,,20240306,output_20240320_141015.json
00499990002759160,4517783284,US,,20240306,output_20240320_141020.json
00299990009764268,4518075897,US,,20240306,output_20240320_141115.json
00499990002759085,4518071469,US,,20240306,output_20240320_141120.json
00299990009764299,4518084096,US,,20240306,output_20240320_141215.json
00299990009763971,4518092181,US,,20240306,output_20240320_141220.json
00299990009764220,5509887442,US,,20240306,output_20240320_141315.json
00299990009763896,4518051058,US,,20240306,output_20240320_141320.json
00299990009764350,4518114312,US,,20240306,output_20240320_141415.json
00299990009764107,4518101058,US,,20240306,output_20240320_141420.json
00299990009764589,4518076781,US,,20240306,output_20240320_141515.json
00299990009764121,4518059990,US,,20240306,output_20240320_141520.json
00299990009764558,4518114720,US,,20240306,output_20240320_141615.json
00299990009764190,4518101539,US,,20240306,output_20240320_141620.json
00299990009764664,4518105907,US,,20240306,output_20240320_141715.json
00499990002759139,4518083589,US,,20240306,output_20240320_141720.json
00299990009764527,4518081278,US,,20240306,output_20240320_141815.json
00499990002759382,4518120731,US,,20240306,output_20240320_141820.json
00299990009764480,4518117933,US,,20240306,output_20240320_141915.json
00499990002759337,4518101394,US,,20240306,output_20240320_141920.json
00299990009764701,4518102345,US,,20240306,output_20240320_142015.json
00499990002759399,4518114124,US,,20240306,output_20240320_142020.json
00299990009764374,4518083487,US,,20240306,output_20240320_142115.json
00299990009763896,4518090458,US,,20240306,output_20240320_142120.json
00299990009764558,4517701587,US,,20240306,output_20240320_142215.json
00299990009764060,4518077003,US,,20240306,output_20240320_142220.json
00299990009764404,4518084586,US,,20240306,output_20240320_142315.json
00299990009764183,5509971990,US,,20240306,output_20240320_142320.json
00299990009764688,4518084387,US,,20240306,output_20240320_142415.json
00499990002759290,4518084396,US,,20240306,output_20240320_142421.json
00299990009764541,4518062765,US,,20240306,output_20240320_142515.json
107360516503,4518102241,US,467308199,20240306,output_20240320_142521.json
00299990009764497,4518086145,US,,20240306,output_20240320_142615.json
1ZG90C400335945494,4518073893,US,,20240306,output_20240320_142621.json
00299990009764466,4518097187,US,,20240306,output_20240320_142715.json
467332429,4518092272,US,467332429,20240306,output_20240320_142721.json
00299990009764381,4518103706,US,,20240306,output_20240320_142815.json
467207306,4517197842,US,76309798062340358,20240306,output_20240320_142821.json
00299990009764527,4518097380,US,,20240306,output_20240320_142915.json
00299990009764589,4518097645,US,,20240306,output_20240320_142921.json
00299990009764381,4518075078,US,,20240306,output_20240320_143015.json
00299990009764480,4518031067,US,,20240306,output_20240320_143021.json
00299990009764718,4518059860,US,,20240306,output_20240320_143115.json
00299990009764763,4518088533,US,,20240306,output_20240320_143121.json
00299990009765081,4518086619,US,,20240306,output_20240320_143215.json
00299990009764275,4518095851,US,,20240306,output_20240320_143221.json
00299990009765104,5509692996,US,,20240306,output_20240320_143315.json
00299990009764251,4518084602,US,,20240306,output_20240320_143321.json
,4518071593,US,,20240306,output_20240320_143415.json
00299990009764688,4518090934,US,,20240306,output_20240320_143421.json
15058068832,4517437323,US,467319910,20240306,output_20240320_143516.json
00299990009764473,4518090057,US,,20240306,output_20240320_143521.json
3490411,4517325683,US,,20240306,output_20240320_143616.json
00299990009764657,4518023490,US,,20240306,output_20240320_143621.json
3490435,4517326958,US,,20240306,output_20240320_143716.json
00299990009764336,4518101893,US,,20240306,output_20240320_143721.json
3490459,4517339282,US,,20240306,output_20240320_143816.json
00299990009764725,4518092983,US,,20240306,output_20240320_143822.json
3490435,4517348430,US,,20240306,output_20240320_143916.json
00299990009764299,4518105958,US,,20240306,output_20240320_143922.json
3490459,4517345738,US,,20240306,output_20240320_144016.json
00299990009764275,4518088785,US,,20240306,output_20240320_144022.json
3490411,4517345531,US,,20240306,output_20240320_144116.json
00299990009765098,4518086803,US,,20240306,output_20240320_144122.json
,4517429831,US,467319063,20240306,output_20240320_144216.json
00299990009764282,4518083888,US,,20240306,output_20240320_144222.json
467330479,4517204811,US,76309798063790022,20240306,output_20240320_144316.json
00299990009764336,4518109047,US,,20240306,output_20240320_144322.json
467316357,4518080455,US,3490406,20240306,output_20240320_144416.json
00299990009764657,4518113835,US,,20240306,output_20240320_144422.json
1Z3X14600365526881,4518089552,US,438149,20240306,output_20240320_144521.json
00299990009764398,4518082097,US,,20240306,output_20240320_144522.json
,4517296086,US,,20240306,output_20240320_144621.json
00299990009764619,4518116411,US,,20240306,output_20240320_144622.json
,4517997839,US,,20240306,output_20240320_144721.json
00299990009764664,4518099843,US,,20240306,output_20240320_144722.json
00299990009764695,4518076764,US,,20240306,output_20240320_144821.json
00299990009764404,4518114747,US,,20240306,output_20240320_144822.json
00299990009764299,4518084397,US,,20240306,output_20240320_144921.json
00299990009764275,4518119212,US,,20240306,output_20240320_144922.json
00299990009764480,4518096286,US,,20240306,output_20240320_145021.json
00299990009764374,4518101496,US,,20240306,output_20240320_145022.json
00299990009764527,4518104957,US,,20240306,output_20240320_145121.json
00299990009764220,5510016506,US,,20240306,output_20240320_145122.json
00299990009764541,4518092178,US,,20240306,output_20240320_145221.json
00299990009764282,4518077789,US,,20240306,output_20240320_145222.json
00299990009764459,4517738167,US,,20240306,output_20240320_145321.json
00299990009764398,4518029970,US,,20240306,output_20240320_145322.json
00299990009764626,4518107385,US,,20240306,output_20240320_145423.json
00299990009764671,4518112508,US,,20240306,output_20240320_145424.json
00299990009764688,4518114885,US,,20240306,output_20240320_145523.json
00299990009764350,4518113828,US,,20240306,output_20240320_145524.json
00299990009764671,4518094580,US,,20240306,output_20240320_145623.json
00299990009764510,4517696393,US,,20240306,output_20240320_145624.json
00299990009764350,4518084403,US,,20240306,output_20240320_145723.json
00299990009764602,4518107042,US,,20240306,output_20240320_145724.json
00299990009764374,4518109231,US,,20240306,output_20240320_145823.json
00299990009764367,4518102144,US,,20240306,output_20240320_145824.json
00299990009764251,4518079662,US,,20240306,output_20240320_145923.json
00299990009764664,4518099582,US,,20240306,output_20240320_145924.json
00299990009764381,4518083801,US,,20240306,output_20240320_150023.json
00299990009764640,4518100214,US,,20240306,output_20240320_150025.json
00299990009764343,4518098402,US,,20240306,output_20240320_150123.json
00299990009764350,4518077802,US,,20240306,output_20240320_150125.json
3490435,4517329883,US,,20240306,output_20240320_150223.json
00299990009764664,4518102967,US,,20240306,output_20240320_150225.json
3490411,4517346655,US,,20240306,output_20240320_150323.json
00299990009764343,4518076905,US,,20240306,output_20240320_150325.json
03062024PARCEL,4518081447,US,,20240306,output_20240320_150423.json
00299990009764404,4518067979,US,,20240306,output_20240320_150425.json
3490411,4517348432,US,,20240306,output_20240320_150523.json
00299990009764343,4518111709,US,,20240306,output_20240320_150528.json
3490411,4517351007,US,,20240306,output_20240320_150623.json
00299990009764633,4518093377,US,,20240306,output_20240320_150628.json
3490448,4517297866,US,,20240306,output_20240320_150723.json
00299990009764510,4517783293,US,,20240306,output_20240320_150728.json
3490459,4517347726,US,,20240306,output_20240320_150823.json
00299990009764558,4518081899,US,,20240306,output_20240320_150828.json
3490411,4517350216,US,,20240306,output_20240320_150923.json
00299990009764268,4517679945,US,,20240306,output_20240320_150928.json
3490459,4517004297,US,,20240306,output_20240320_151023.json
00299990009764619,4518111410,US,,20240306,output_20240320_151028.json
3490411,4517351407,US,,20240306,output_20240320_151123.json
00299990009764589,4518067970,US,,20240306,output_20240320_151128.json
1ZB8D9050329993379,4518102209,US,,20240306,output_20240320_151224.json
00299990009764381,4518112915,US,,20240306,output_20240320_151228.json
3490459,4517351311,US,,20240306,output_20240320_151324.json
00299990009764657,4518086362,US,,20240306,output_20240320_151328.json
3490421,4517707324,US,,20240306,output_20240320_151424.json
00299990009764244,4518086620,US,,20240306,output_20240320_151429.json
,4517434935,US,467319053,20240306,output_20240320_151524.json
15058068832,4517437324,US,467319910,20240306,output_20240320_151529.json
00499990002759733,4518076349,US,,20240306,output_20240320_151624.json
3490459,4517349017,US,,20240306,output_20240320_151629.json
00399990006386530,4517683588,US,,20240306,output_20240320_151724.json
,4517428957,US,467319063,20240306,output_20240320_151729.json
00399990006386813,4518112180,US,,20240306,output_20240320_151824.json
TR#282732 SEAL#SG385032,4517296096,US,12094711,20240306,output_20240320_151829.json
00399990006387100,4518113261,US,,20240306,output_20240320_151924.json
3490411,4517010352,US,,20240306,output_20240320_151929.json
00399990006386813,4518104816,US,,20240306,output_20240320_152024.json
3490411,4516992840,US,,20240306,output_20240320_152029.json
00399990006386646,4518117411,US,,20240306,output_20240320_152124.json
3490411,4517348433,US,,20240306,output_20240320_152129.json
00399990006386646,4518110854,US,,20240306,output_20240320_152224.json
3490435,4517349020,US,,20240306,output_20240320_152229.json
00399990006386783,4518083559,US,,20240306,output_20240320_152324.json
3490459,4517346239,US,,20240306,output_20240320_152329.json
00399990006386561,4518088494,US,,20240306,output_20240320_152424.json
242606696,4518094078,US,12094060,20240306,output_20240320_152429.json
00399990006386806,4518113523,US,,20240306,output_20240320_152524.json
3490411,4517350911,US,,20240306,output_20240320_152529.json
00399990006387254,4518111035,US,,20240306,output_20240320_152624.json
,4517428956,US,467319063,20240306,output_20240320_152629.json
00399990006386639,4518083566,US,,20240306,output_20240320_152724.json
,4517430790,US,467319063,20240306,output_20240320_152729.json
00399990006386608,4518125809,US,,20240306,output_20240320_152824.json
467316357,4518098534,US,3490406,20240306,output_20240320_152830.json
00399990006386806,4518103577,US,,20240306,output_20240320_152924.json
00399990006386677,4518118219,US,,20240306,output_20240320_152930.json
00399990006386653,4518115626,US,,20240306,output_20240320_153024.json
08532900040156012,4517696223,US,,20240306,output_20240320_153030.json
00399990006387179,4518067984,US,,20240306,output_20240320_153124.json
00299990009764084,4518096360,US,,20240306,output_20240320_153130.json
00399990006386813,4518097388,US,,20240306,output_20240320_153224.json
00299990009764053,4518118115,US,,20240306,output_20240320_153230.json
00399990006386684,4518106890,US,,20240306,output_20240320_153324.json
00299990009764169,4518107046,US,,20240306,output_20240320_153330.json
00399990006386646,4518067992,US,,20240306,output_20240320_153427.json
00299990009764015,4518101061,US,,20240306,output_20240320_153430.json
00399990006386745,4518090932,US,,20240306,output_20240320_153527.json
00299990009763933,4518081071,US,,20240306,output_20240320_153530.json
00399990006386516,4518115672,US,,20240306,output_20240320_153627.json
00499990002759269,4518069781,US,,20240306,output_20240320_153630.json
00399990006386622,4518111430,US,,20240306,output_20240320_153727.json
00299990009764091,4518103383,US,,20240306,output_20240320_153730.json
00399990006386592,4518019494,US,,20240306,output_20240320_153827.json
00299990009763889,4517679956,US,,20240306,output_20240320_153830.json
00399990006386660,4517679976,US,,20240306,output_20240320_153927.json
00499990002759351,4518109145,US,,20240306,output_20240320_153930.json
00399990006386578,4518050088,US,,20240306,output_20240320_154027.json
00299990009763896,4518103490,US,,20240306,output_20240320_154030.json
00399990006386752,4517783291,US,,20240306,output_20240320_154127.json
00299990009764091,4518101085,US,,20240306,output_20240320_154130.json
00399990006386639,4518112246,US,,20240306,output_20240320_154228.json
00299990009764091,4518072159,US,,20240306,output_20240320_154230.json
00399990006386509,5510016509,US,,20240306,output_20240320_154328.json
00299990009764152,4518124608,US,,20240306,output_20240320_154331.json
00399990006386745,4518096583,US,,20240306,output_20240320_154428.json
00499990002759146,4518107399,US,,20240306,output_20240320_154431.json
00399990006386677,4518099895,US,,20240306,output_20240320_154528.json
00499990002759122,4518107956,US,,20240306,output_20240320_154531.json
00399990006387094,4518114129,US,,20240306,output_20240320_154628.json
00499990002759078,4518110751,US,,20240306,output_20240320_154631.json
00399990006386509,5510016509,US,,20240306,output_20240320_154728.json
00299990009764176,4518101860,US,,20240306,output_20240320_154731.json
00399990006387100,4518030594,US,,20240306,output_20240320_154828.json
